arm_id,scenario_id,trial_number,scenario_has_vulnerability,ranking_valid,schema_invalid,provider_failed,runtime_failed,candidate_count,test_budget,top_k,tested_candidate_count,verified_finding_id,verified_finding_present,trial_start_timestamp,trial_start_source,first_verified_finding_timestamp,time_to_first_verified_finding_ms,requests_to_first_verified_finding,browser_navigations_to_first_verified_finding,candidates_tested_before_first_verification,timing_availability,cost_per_verified_finding_usd,notes
local_qwen,x13-017,3,False,True,False,False,False,4,4,4,4,,False,2026-08-08T12:18:33.307362+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-017,4,False,True,False,False,False,4,4,4,4,,False,2026-08-08T12:52:42.264584+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-017,5,False,True,False,False,False,4,4,4,4,,False,2026-08-08T13:26:52.931788+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-018,1,False,True,False,False,False,5,4,4,4,,False,2026-08-08T11:11:27.378813+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-018,2,False,True,False,False,False,5,4,4,4,,False,2026-08-08T11:45:38.378097+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-018,3,False,True,False,False,False,5,4,4,4,,False,2026-08-08T12:19:51.502380+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-018,4,False,True,False,False,False,5,4,4,4,,False,2026-08-08T12:54:00.894053+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-018,5,False,True,False,False,False,5,4,4,4,,False,2026-08-08T13:28:11.217402+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-019,1,False,True,False,False,False,6,4,4,4,,False,2026-08-08T11:13:03.748301+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-019,2,False,True,False,False,False,6,4,4,4,,False,2026-08-08T11:47:12.948930+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-019,3,False,True,False,False,False,6,4,4,4,,False,2026-08-08T12:21:26.151585+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-019,4,False,True,False,False,False,6,4,4,4,,False,2026-08-08T12:55:36.501217+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-019,5,False,True,False,False,False,6,4,4,4,,False,2026-08-08T13:29:45.619572+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-020,1,False,True,False,False,False,7,4,4,4,,False,2026-08-08T11:14:41.116909+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-020,2,False,True,False,False,False,7,4,4,4,,False,2026-08-08T11:48:51.080571+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-020,3,False,True,False,False,False,7,4,4,4,,False,2026-08-08T12:23:02.965888+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-020,4,False,True,False,False,False,7,4,4,4,,False,2026-08-08T12:57:14.839075+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-020,5,False,True,False,False,False,7,4,4,4,,False,2026-08-08T13:31:22.334550+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-021,1,False,True,False,False,False,6,4,4,4,,False,2026-08-08T11:16:12.820066+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-021,2,False,True,False,False,False,6,4,4,4,,False,2026-08-08T11:50:22.906174+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-021,3,False,True,False,False,False,6,4,4,4,,False,2026-08-08T12:24:34.882381+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-021,4,False,True,False,False,False,6,4,4,4,,False,2026-08-08T12:58:47.205195+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-021,5,False,True,False,False,False,6,4,4,4,,False,2026-08-08T13:32:54.542007+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-022,1,False,True,False,False,False,6,4,4,4,,False,2026-08-08T11:17:38.822082+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-022,2,False,True,False,False,False,6,4,4,4,,False,2026-08-08T11:51:49.108094+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-022,3,False,True,False,False,False,6,4,4,4,,False,2026-08-08T12:26:02.644643+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-022,4,False,True,False,False,False,6,4,4,4,,False,2026-08-08T13:00:13.726031+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-022,5,False,True,False,False,False,6,4,4,4,,False,2026-08-08T13:34:21.039392+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-023,1,False,True,False,False,False,8,4,4,4,,False,2026-08-08T11:19:47.642654+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-023,2,False,True,False,False,False,8,4,4,4,,False,2026-08-08T11:53:54.355149+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-023,3,False,True,False,False,False,8,4,4,4,,False,2026-08-08T12:28:06.761411+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-023,4,False,True,False,False,False,8,4,4,4,,False,2026-08-08T13:02:18.030255+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-023,5,False,True,False,False,False,8,4,4,4,,False,2026-08-08T13:36:24.956003+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-024,1,False,True,False,False,False,4,4,4,4,,False,2026-08-08T11:20:38.763533+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-024,2,False,True,False,False,False,4,4,4,4,,False,2026-08-08T11:54:45.405919+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-024,3,False,True,False,False,False,4,4,4,4,,False,2026-08-08T12:28:57.748632+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-024,4,False,True,False,False,False,4,4,4,4,,False,2026-08-08T13:03:10.580901+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
local_qwen,x13-024,5,False,True,False,False,False,4,4,4,4,,False,2026-08-08T13:37:17.108285+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-001,1,True,True,False,False,False,4,4,4,4,finding-cf660ae2c2aa,True,2026-08-08T10:34:53.485710+00:00,provider_or_action_timestamp,2026-08-08T10:34:55.144671+00:00,1659,8,8,4,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-001,2,True,True,False,False,False,4,4,4,2,finding-86768ba78c5e,True,2026-08-08T10:37:22.197514+00:00,provider_or_action_timestamp,2026-08-08T10:37:22.525837+00:00,328,4,4,2,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-001,3,True,True,False,False,False,4,4,4,2,finding-1eba8f4779ef,True,2026-08-08T10:39:23.324689+00:00,provider_or_action_timestamp,2026-08-08T10:39:23.689288+00:00,365,4,4,2,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-001,4,True,True,False,False,False,4,4,4,2,finding-b341ff9d2695,True,2026-08-08T10:41:21.728295+00:00,provider_or_action_timestamp,2026-08-08T10:41:22.083325+00:00,355,4,4,2,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-001,5,True,True,False,False,False,4,4,4,2,finding-768622788be4,True,2026-08-08T10:43:33.052837+00:00,provider_or_action_timestamp,2026-08-08T10:43:33.411295+00:00,358,4,4,2,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-002,1,True,True,False,False,False,5,4,4,1,finding-bda9e617ca5c,True,2026-08-08T10:35:00.571693+00:00,provider_or_action_timestamp,2026-08-08T10:35:01.083604+00:00,512,2,2,1,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-002,2,True,True,False,False,False,5,4,4,1,finding-fceb127b7358,True,2026-08-08T10:37:26.604449+00:00,provider_or_action_timestamp,2026-08-08T10:37:26.792661+00:00,188,2,2,1,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-002,3,True,True,False,False,False,5,4,4,1,finding-678c9b20cc14,True,2026-08-08T10:39:28.241373+00:00,provider_or_action_timestamp,2026-08-08T10:39:28.437864+00:00,196,2,2,1,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-002,4,True,True,False,False,False,5,4,4,1,finding-1dd0a6f706b3,True,2026-08-08T10:41:25.548171+00:00,provider_or_action_timestamp,2026-08-08T10:41:25.701227+00:00,153,2,2,1,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-002,5,True,True,False,False,False,5,4,4,1,finding-35f820c2ecbc,True,2026-08-08T10:43:37.018318+00:00,provider_or_action_timestamp,2026-08-08T10:43:37.213038+00:00,195,2,2,1,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-003,1,True,True,False,False,False,6,4,4,4,finding-a8ffc6249cf7,True,2026-08-08T10:35:06.287499+00:00,provider_or_action_timestamp,2026-08-08T10:35:08.844951+00:00,2557,8,8,4,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-003,2,True,True,False,False,False,6,4,4,4,,False,2026-08-08T10:37:30.492659+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-003,3,True,True,False,False,False,6,4,4,4,finding-4ff4298e9ace,True,2026-08-08T10:39:32.673178+00:00,provider_or_action_timestamp,2026-08-08T10:39:33.307102+00:00,634,8,8,4,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-003,4,True,True,False,False,False,6,4,4,4,,False,2026-08-08T10:41:30.581105+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-003,5,True,True,False,False,False,6,4,4,4,,False,2026-08-08T10:43:40.824868+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-004,1,True,True,False,False,False,6,4,4,2,finding-07e9c9946179,True,2026-08-08T10:35:13.550376+00:00,provider_or_action_timestamp,2026-08-08T10:35:14.620947+00:00,1071,4,4,2,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-004,2,True,True,False,False,False,6,4,4,2,finding-f82a2bdfb85a,True,2026-08-08T10:37:36.017044+00:00,provider_or_action_timestamp,2026-08-08T10:37:36.340976+00:00,324,4,4,2,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-004,3,True,True,False,False,False,6,4,4,2,finding-750b14344b39,True,2026-08-08T10:39:38.291788+00:00,provider_or_action_timestamp,2026-08-08T10:39:38.636813+00:00,345,4,4,2,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-004,4,True,True,False,False,False,6,4,4,2,finding-3503ee76ed06,True,2026-08-08T10:41:35.875469+00:00,provider_or_action_timestamp,2026-08-08T10:41:36.218512+00:00,343,4,4,2,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-004,5,True,True,False,False,False,6,4,4,2,finding-ebdd842a12fe,True,2026-08-08T10:43:46.131056+00:00,provider_or_action_timestamp,2026-08-08T10:43:46.427683+00:00,297,4,4,2,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-005,1,True,False,True,False,False,7,4,4,2,finding-0a2fae0d77e2,True,2026-08-08T10:35:20.309715+00:00,provider_or_action_timestamp,2026-08-08T10:35:21.420470+00:00,1111,4,4,2,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-005,2,True,True,False,False,False,7,4,4,1,finding-b8b6fc08db16,True,2026-08-08T10:37:40.146162+00:00,provider_or_action_timestamp,2026-08-08T10:37:40.292479+00:00,146,2,2,1,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-005,3,True,True,False,False,False,7,4,4,1,finding-e89e35d27572,True,2026-08-08T10:39:42.807607+00:00,provider_or_action_timestamp,2026-08-08T10:39:42.988778+00:00,181,2,2,1,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-005,4,True,True,False,False,False,7,4,4,1,finding-d051b9d4c23d,True,2026-08-08T10:41:41.822994+00:00,provider_or_action_timestamp,2026-08-08T10:41:42.017087+00:00,194,2,2,1,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-005,5,True,True,False,False,False,7,4,4,1,finding-0e05d1de78e8,True,2026-08-08T10:43:53.024477+00:00,provider_or_action_timestamp,2026-08-08T10:43:53.192867+00:00,168,2,2,1,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-006,1,True,True,False,False,False,8,4,4,4,,False,2026-08-08T10:35:29.438451+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-006,2,True,True,False,False,False,8,4,4,4,,False,2026-08-08T10:37:46.650407+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-006,3,True,True,False,False,False,8,4,4,4,,False,2026-08-08T10:39:48.565288+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-006,4,True,True,False,False,False,8,4,4,4,,False,2026-08-08T10:41:47.172394+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-006,5,True,True,False,False,False,8,4,4,1,finding-b054255edf8e,True,2026-08-08T10:43:59.313386+00:00,provider_or_action_timestamp,2026-08-08T10:43:59.512284+00:00,199,2,2,1,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-007,1,True,True,False,False,False,5,4,4,3,finding-c9bc899ca94f,True,2026-08-08T10:35:37.346233+00:00,provider_or_action_timestamp,2026-08-08T10:35:38.972799+00:00,1627,6,6,3,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-007,2,True,True,False,False,False,5,4,4,1,finding-6128555180b1,True,2026-08-08T10:37:50.990904+00:00,provider_or_action_timestamp,2026-08-08T10:37:51.176385+00:00,185,2,2,1,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-007,3,True,True,False,False,False,5,4,4,1,finding-97989f087da4,True,2026-08-08T10:39:52.544492+00:00,provider_or_action_timestamp,2026-08-08T10:39:52.736459+00:00,192,2,2,1,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-007,4,True,True,False,False,False,5,4,4,1,finding-8e96236c2b7a,True,2026-08-08T10:41:51.288003+00:00,provider_or_action_timestamp,2026-08-08T10:41:51.483488+00:00,195,2,2,1,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-007,5,True,True,False,False,False,5,4,4,1,finding-9be12adb7331,True,2026-08-08T10:44:03.766841+00:00,provider_or_action_timestamp,2026-08-08T10:44:03.977296+00:00,210,2,2,1,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-008,1,True,True,False,False,False,6,4,4,4,,False,2026-08-08T10:35:45.290817+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-008,2,True,True,False,False,False,6,4,4,3,finding-327fc57a60fe,True,2026-08-08T10:37:56.747652+00:00,provider_or_action_timestamp,2026-08-08T10:37:57.241032+00:00,493,6,6,3,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-008,3,True,True,False,False,False,6,4,4,4,,False,2026-08-08T10:39:57.785858+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-008,4,True,True,False,False,False,6,4,4,4,,False,2026-08-08T10:41:56.570700+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-008,5,True,True,False,False,False,6,4,4,4,,False,2026-08-08T10:44:08.897405+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-009,1,True,True,False,False,False,4,4,4,4,finding-0e2b2b428285,True,2026-08-08T10:35:51.533542+00:00,provider_or_action_timestamp,2026-08-08T10:35:52.925346+00:00,1392,8,8,4,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-009,2,True,True,False,False,False,4,4,4,4,finding-5794a63ef73e,True,2026-08-08T10:38:00.771698+00:00,provider_or_action_timestamp,2026-08-08T10:38:01.407359+00:00,636,8,8,4,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-009,3,True,True,False,False,False,4,4,4,4,finding-5b0e212cd68d,True,2026-08-08T10:40:01.737167+00:00,provider_or_action_timestamp,2026-08-08T10:40:02.402899+00:00,666,8,8,4,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-009,4,True,True,False,False,False,4,4,4,4,finding-a1794a018eeb,True,2026-08-08T10:42:00.493230+00:00,provider_or_action_timestamp,2026-08-08T10:42:01.162928+00:00,670,8,8,4,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-009,5,True,True,False,False,False,4,4,4,4,finding-56871b54558c,True,2026-08-08T10:44:13.090999+00:00,provider_or_action_timestamp,2026-08-08T10:44:13.727404+00:00,636,8,8,4,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-010,1,True,True,False,False,False,7,4,4,1,finding-a7743676aa82,True,2026-08-08T10:35:58.616165+00:00,provider_or_action_timestamp,2026-08-08T10:35:59.039181+00:00,423,2,2,1,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-010,2,True,True,False,False,False,7,4,4,1,finding-eb660eadbda7,True,2026-08-08T10:38:05.891806+00:00,provider_or_action_timestamp,2026-08-08T10:38:06.039837+00:00,148,2,2,1,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-010,3,True,True,False,False,False,7,4,4,2,finding-e850fe034b55,True,2026-08-08T10:40:07.529568+00:00,provider_or_action_timestamp,2026-08-08T10:40:07.869777+00:00,340,4,4,2,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-010,4,True,True,False,False,False,7,4,4,2,finding-d1a203e2aaa1,True,2026-08-08T10:42:06.146888+00:00,provider_or_action_timestamp,2026-08-08T10:42:06.481338+00:00,334,4,4,2,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-010,5,True,True,False,False,False,7,4,4,2,finding-7f44ee884eaa,True,2026-08-08T10:44:18.734394+00:00,provider_or_action_timestamp,2026-08-08T10:44:19.093727+00:00,359,4,4,2,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-011,1,True,True,False,False,False,6,4,4,4,,False,2026-08-08T10:36:04.130519+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-011,2,True,True,False,False,False,6,4,4,4,,False,2026-08-08T10:38:10.564552+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-011,3,True,True,False,False,False,6,4,4,4,,False,2026-08-08T10:40:11.548739+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-011,4,True,True,False,False,False,6,4,4,2,finding-ebfe11794782,True,2026-08-08T10:42:10.751361+00:00,provider_or_action_timestamp,2026-08-08T10:42:11.031210+00:00,280,4,4,2,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-011,5,True,True,False,False,False,6,4,4,4,,False,2026-08-08T10:44:24.060001+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-012,1,True,True,False,False,False,8,4,4,4,,False,2026-08-08T10:36:12.830572+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-012,2,True,True,False,False,False,8,4,4,4,,False,2026-08-08T10:38:16.551621+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-012,3,True,True,False,False,False,8,4,4,4,,False,2026-08-08T10:40:17.364238+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-012,4,True,True,False,False,False,8,4,4,4,,False,2026-08-08T10:42:15.794326+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-012,5,True,True,False,False,False,8,4,4,4,,False,2026-08-08T10:44:29.293396+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-013,1,True,True,False,False,False,5,4,4,3,finding-faf88624d58f,True,2026-08-08T10:36:19.696890+00:00,provider_or_action_timestamp,2026-08-08T10:36:20.810918+00:00,1114,6,6,3,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-013,2,True,True,False,False,False,5,4,4,1,finding-24fd3cc76bcd,True,2026-08-08T10:38:22.877720+00:00,provider_or_action_timestamp,2026-08-08T10:38:23.075489+00:00,198,2,2,1,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-013,3,True,True,False,False,False,5,4,4,3,finding-46858c2ca77c,True,2026-08-08T10:40:22.011457+00:00,provider_or_action_timestamp,2026-08-08T10:40:22.505059+00:00,494,6,6,3,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-013,4,True,True,False,False,False,5,4,4,2,finding-d44ae65acc3e,True,2026-08-08T10:42:21.926872+00:00,provider_or_action_timestamp,2026-08-08T10:42:22.280992+00:00,354,4,4,2,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-013,5,True,True,False,False,False,5,4,4,4,,False,2026-08-08T10:44:33.654281+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-014,1,True,True,False,False,False,6,4,4,4,finding-2e38b854644c,True,2026-08-08T10:36:26.699237+00:00,provider_or_action_timestamp,2026-08-08T10:36:27.329531+00:00,630,8,8,4,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-014,2,True,True,False,False,False,6,4,4,4,finding-77b22d8bc138,True,2026-08-08T10:38:28.122130+00:00,provider_or_action_timestamp,2026-08-08T10:38:28.789336+00:00,667,8,8,4,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-014,3,True,True,False,False,False,6,4,4,4,finding-875f9bf16083,True,2026-08-08T10:40:26.661642+00:00,provider_or_action_timestamp,2026-08-08T10:40:27.321257+00:00,660,8,8,4,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-014,4,True,True,False,False,False,6,4,4,4,finding-60f5c5fa99f6,True,2026-08-08T10:42:26.442341+00:00,provider_or_action_timestamp,2026-08-08T10:42:27.030621+00:00,588,8,8,4,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-014,5,True,True,False,False,False,6,4,4,4,finding-f66d45a17c1b,True,2026-08-08T10:44:39.131785+00:00,provider_or_action_timestamp,2026-08-08T10:44:39.809495+00:00,678,8,8,4,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-015,1,True,True,False,False,False,7,4,4,2,finding-c3e77cd68985,True,2026-08-08T10:36:32.091633+00:00,provider_or_action_timestamp,2026-08-08T10:36:32.396364+00:00,305,4,4,2,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-015,2,True,True,False,False,False,7,4,4,2,finding-d8c73a0b97ee,True,2026-08-08T10:38:33.660168+00:00,provider_or_action_timestamp,2026-08-08T10:38:33.993277+00:00,333,4,4,2,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-015,3,True,True,False,False,False,7,4,4,2,finding-666ab86ef009,True,2026-08-08T10:40:31.478741+00:00,provider_or_action_timestamp,2026-08-08T10:40:31.784301+00:00,306,4,4,2,available,not_available,derived_from_retained_timestamps
